video_path,pseudo_label,confidence
/Data/florian.guillaumey/val2/test/video_180282,14,0.383583
/Data/florian.guillaumey/val2/test/video_1803,6,0.223954
/Data/florian.guillaumey/val2/test/video_180314,22,0.120616
/Data/florian.guillaumey/val2/test/video_180335,24,0.160486
/Data/florian.guillaumey/val2/test/video_180415,3,0.468632
/Data/florian.guillaumey/val2/test/video_180427,12,0.405755
/Data/florian.guillaumey/val2/test/video_180433,25,0.444265
/Data/florian.guillaumey/val2/test/video_180437,1,0.899866
/Data/florian.guillaumey/val2/test/video_180441,29,0.400275
/Data/florian.guillaumey/val2/test/video_18045,22,0.546647
/Data/florian.guillaumey/val2/test/video_180469,5,0.568779
/Data/florian.guillaumey/val2/test/video_180477,12,0.881047
/Data/florian.guillaumey/val2/test/video_180506,31,0.201663
/Data/florian.guillaumey/val2/test/video_180539,15,0.687734
/Data/florian.guillaumey/val2/test/video_180546,15,0.651991
/Data/florian.guillaumey/val2/test/video_180579,30,0.602854
/Data/florian.guillaumey/val2/test/video_180748,13,0.857833
/Data/florian.guillaumey/val2/test/video_180762,18,0.797555
/Data/florian.guillaumey/val2/test/video_180800,28,0.742977
/Data/florian.guillaumey/val2/test/video_180808,14,0.479411
/Data/florian.guillaumey/val2/test/video_180813,13,0.865478
/Data/florian.guillaumey/val2/test/video_180821,28,0.197257
/Data/florian.guillaumey/val2/test/video_18085,4,0.213885
/Data/florian.guillaumey/val2/test/video_180875,29,0.790776
/Data/florian.guillaumey/val2/test/video_180926,14,0.289358
/Data/florian.guillaumey/val2/test/video_180943,31,0.343588
/Data/florian.guillaumey/val2/test/video_180961,5,0.305977
/Data/florian.guillaumey/val2/test/video_180994,4,0.167731
/Data/florian.guillaumey/val2/test/video_181005,29,0.386396
/Data/florian.guillaumey/val2/test/video_181047,16,0.784319
/Data/florian.guillaumey/val2/test/video_181113,7,0.565327
/Data/florian.guillaumey/val2/test/video_181176,30,0.273034
/Data/florian.guillaumey/val2/test/video_181201,10,0.565898
/Data/florian.guillaumey/val2/test/video_181218,29,0.514116
/Data/florian.guillaumey/val2/test/video_181221,20,0.544743
/Data/florian.guillaumey/val2/test/video_18128,3,0.838064
/Data/florian.guillaumey/val2/test/video_181308,13,0.153487
/Data/florian.guillaumey/val2/test/video_181333,19,0.446596
/Data/florian.guillaumey/val2/test/video_181355,32,0.896801
/Data/florian.guillaumey/val2/test/video_181361,16,0.561888
/Data/florian.guillaumey/val2/test/video_181395,29,0.372700
/Data/florian.guillaumey/val2/test/video_181453,6,0.761878
/Data/florian.guillaumey/val2/test/video_181469,16,0.546608
/Data/florian.guillaumey/val2/test/video_181472,24,0.549123
/Data/florian.guillaumey/val2/test/video_18149,4,0.332619
/Data/florian.guillaumey/val2/test/video_181525,9,0.506710
/Data/florian.guillaumey/val2/test/video_181562,7,0.894402
/Data/florian.guillaumey/val2/test/video_181675,3,0.667589
/Data/florian.guillaumey/val2/test/video_181700,10,0.891337
/Data/florian.guillaumey/val2/test/video_181723,12,0.749312
/Data/florian.guillaumey/val2/test/video_181743,24,0.438107
/Data/florian.guillaumey/val2/test/video_181771,28,0.603386
/Data/florian.guillaumey/val2/test/video_181780,30,0.864353
/Data/florian.guillaumey/val2/test/video_181843,3,0.832039
/Data/florian.guillaumey/val2/test/video_181855,9,0.276514
/Data/florian.guillaumey/val2/test/video_181884,22,0.133854
/Data/florian.guillaumey/val2/test/video_182010,16,0.571238
/Data/florian.guillaumey/val2/test/video_18211,29,0.841221
/Data/florian.guillaumey/val2/test/video_182116,25,0.284590
/Data/florian.guillaumey/val2/test/video_182145,30,0.876888
/Data/florian.guillaumey/val2/test/video_182213,28,0.249166
/Data/florian.guillaumey/val2/test/video_182234,16,0.256541
/Data/florian.guillaumey/val2/test/video_182289,5,0.444349
/Data/florian.guillaumey/val2/test/video_18229,12,0.242031
/Data/florian.guillaumey/val2/test/video_182308,29,0.467261
/Data/florian.guillaumey/val2/test/video_182310,14,0.255937
/Data/florian.guillaumey/val2/test/video_182334,22,0.458612
/Data/florian.guillaumey/val2/test/video_182356,6,0.534994
/Data/florian.guillaumey/val2/test/video_182409,30,0.811009
/Data/florian.guillaumey/val2/test/video_182412,14,0.326513
/Data/florian.guillaumey/val2/test/video_182449,20,0.212564
/Data/florian.guillaumey/val2/test/video_182469,7,0.769281
/Data/florian.guillaumey/val2/test/video_182499,29,0.737201
/Data/florian.guillaumey/val2/test/video_182500,28,0.508838
/Data/florian.guillaumey/val2/test/video_182541,30,0.802700
/Data/florian.guillaumey/val2/test/video_182612,4,0.886158
/Data/florian.guillaumey/val2/test/video_182624,29,0.407232
/Data/florian.guillaumey/val2/test/video_182746,17,0.539007
/Data/florian.guillaumey/val2/test/video_182765,1,0.851524
/Data/florian.guillaumey/val2/test/video_182822,10,0.345971
/Data/florian.guillaumey/val2/test/video_182872,28,0.409526
/Data/florian.guillaumey/val2/test/video_182883,31,0.737333
/Data/florian.guillaumey/val2/test/video_182901,6,0.199536
/Data/florian.guillaumey/val2/test/video_182927,11,0.678879
/Data/florian.guillaumey/val2/test/video_182931,24,0.399150
/Data/florian.guillaumey/val2/test/video_182956,9,0.411775
/Data/florian.guillaumey/val2/test/video_182984,17,0.494203
/Data/florian.guillaumey/val2/test/video_182992,14,0.245977
/Data/florian.guillaumey/val2/test/video_18304,11,0.867852
/Data/florian.guillaumey/val2/test/video_183071,30,0.682933
/Data/florian.guillaumey/val2/test/video_183084,15,0.822299
/Data/florian.guillaumey/val2/test/video_183088,31,0.493327
/Data/florian.guillaumey/val2/test/video_183127,1,0.880246
/Data/florian.guillaumey/val2/test/video_183161,5,0.608844
/Data/florian.guillaumey/val2/test/video_18317,22,0.434055
/Data/florian.guillaumey/val2/test/video_18319,7,0.822691
/Data/florian.guillaumey/val2/test/video_183213,5,0.650218
/Data/florian.guillaumey/val2/test/video_183220,8,0.280990
/Data/florian.guillaumey/val2/test/video_18326,2,0.889613
/Data/florian.guillaumey/val2/test/video_183325,14,0.894017
/Data/florian.guillaumey/val2/test/video_183360,19,0.614523
/Data/florian.guillaumey/val2/test/video_183369,18,0.302343
/Data/florian.guillaumey/val2/test/video_183383,16,0.706501
/Data/florian.guillaumey/val2/test/video_183395,17,0.244571
/Data/florian.guillaumey/val2/test/video_183419,9,0.742915
/Data/florian.guillaumey/val2/test/video_183441,30,0.178629
/Data/florian.guillaumey/val2/test/video_183445,8,0.315118
/Data/florian.guillaumey/val2/test/video_183446,12,0.754896
/Data/florian.guillaumey/val2/test/video_183476,9,0.687204
/Data/florian.guillaumey/val2/test/video_183481,16,0.290588
/Data/florian.guillaumey/val2/test/video_183509,31,0.711727
/Data/florian.guillaumey/val2/test/video_183561,15,0.541631
/Data/florian.guillaumey/val2/test/video_183562,18,0.350399
/Data/florian.guillaumey/val2/test/video_183587,15,0.728508
/Data/florian.guillaumey/val2/test/video_183617,29,0.593022
/Data/florian.guillaumey/val2/test/video_183634,9,0.535737
/Data/florian.guillaumey/val2/test/video_183647,9,0.865037
/Data/florian.guillaumey/val2/test/video_183665,31,0.620218
/Data/florian.guillaumey/val2/test/video_183704,1,0.507315
/Data/florian.guillaumey/val2/test/video_183780,30,0.856791
/Data/florian.guillaumey/val2/test/video_183785,32,0.201632
/Data/florian.guillaumey/val2/test/video_183819,21,0.827022
/Data/florian.guillaumey/val2/test/video_183822,31,0.817602
/Data/florian.guillaumey/val2/test/video_183842,28,0.888679
/Data/florian.guillaumey/val2/test/video_183857,4,0.863452
/Data/florian.guillaumey/val2/test/video_183871,22,0.523655
/Data/florian.guillaumey/val2/test/video_183886,30,0.876135
/Data/florian.guillaumey/val2/test/video_183895,4,0.717591
/Data/florian.guillaumey/val2/test/video_183896,32,0.857358
/Data/florian.guillaumey/val2/test/video_183903,7,0.566824
/Data/florian.guillaumey/val2/test/video_183907,7,0.527705
/Data/florian.guillaumey/val2/test/video_183910,15,0.178372
/Data/florian.guillaumey/val2/test/video_183918,14,0.327902
/Data/florian.guillaumey/val2/test/video_183994,0,0.823259
/Data/florian.guillaumey/val2/test/video_184055,22,0.474183
/Data/florian.guillaumey/val2/test/video_184071,4,0.357000
/Data/florian.guillaumey/val2/test/video_184076,30,0.359716
/Data/florian.guillaumey/val2/test/video_184105,17,0.598338
/Data/florian.guillaumey/val2/test/video_184151,16,0.275420
/Data/florian.guillaumey/val2/test/video_184156,31,0.892700
/Data/florian.guillaumey/val2/test/video_184217,3,0.572910
/Data/florian.guillaumey/val2/test/video_184250,23,0.306384
/Data/florian.guillaumey/val2/test/video_184259,23,0.260152
/Data/florian.guillaumey/val2/test/video_184260,23,0.873144
/Data/florian.guillaumey/val2/test/video_184299,12,0.616377
/Data/florian.guillaumey/val2/test/video_184352,21,0.736916
/Data/florian.guillaumey/val2/test/video_184363,9,0.286539
/Data/florian.guillaumey/val2/test/video_184367,5,0.660201
/Data/florian.guillaumey/val2/test/video_184542,32,0.816717
/Data/florian.guillaumey/val2/test/video_184576,6,0.757228
/Data/florian.guillaumey/val2/test/video_184586,5,0.894441
/Data/florian.guillaumey/val2/test/video_184594,24,0.511497
/Data/florian.guillaumey/val2/test/video_18464,18,0.406105
/Data/florian.guillaumey/val2/test/video_184664,10,0.477728
/Data/florian.guillaumey/val2/test/video_184729,2,0.343579
/Data/florian.guillaumey/val2/test/video_184738,5,0.561160
/Data/florian.guillaumey/val2/test/video_18474,3,0.690828
/Data/florian.guillaumey/val2/test/video_184752,4,0.286554
/Data/florian.guillaumey/val2/test/video_184777,24,0.551009
/Data/florian.guillaumey/val2/test/video_184787,8,0.329127
/Data/florian.guillaumey/val2/test/video_184839,7,0.847931
/Data/florian.guillaumey/val2/test/video_184885,24,0.508875
/Data/florian.guillaumey/val2/test/video_184912,9,0.382993
/Data/florian.guillaumey/val2/test/video_184915,22,0.394447
/Data/florian.guillaumey/val2/test/video_185172,31,0.299748
/Data/florian.guillaumey/val2/test/video_185179,12,0.805228
/Data/florian.guillaumey/val2/test/video_185222,14,0.227941
/Data/florian.guillaumey/val2/test/video_185238,10,0.431358
/Data/florian.guillaumey/val2/test/video_185254,3,0.905291
/Data/florian.guillaumey/val2/test/video_185273,3,0.842391
/Data/florian.guillaumey/val2/test/video_185347,28,0.795052
/Data/florian.guillaumey/val2/test/video_185412,29,0.721513
/Data/florian.guillaumey/val2/test/video_185433,10,0.464937
/Data/florian.guillaumey/val2/test/video_185450,14,0.753539
/Data/florian.guillaumey/val2/test/video_185452,18,0.351354
/Data/florian.guillaumey/val2/test/video_18546,19,0.533624
/Data/florian.guillaumey/val2/test/video_18549,31,0.823000
/Data/florian.guillaumey/val2/test/video_185505,6,0.546859
/Data/florian.guillaumey/val2/test/video_185524,15,0.723652
/Data/florian.guillaumey/val2/test/video_185564,1,0.845780
/Data/florian.guillaumey/val2/test/video_185623,3,0.546514
/Data/florian.guillaumey/val2/test/video_185678,7,0.487228
/Data/florian.guillaumey/val2/test/video_185694,24,0.220202
/Data/florian.guillaumey/val2/test/video_185744,14,0.871311
/Data/florian.guillaumey/val2/test/video_185750,1,0.771869
/Data/florian.guillaumey/val2/test/video_185783,5,0.499853
/Data/florian.guillaumey/val2/test/video_185812,32,0.320062
/Data/florian.guillaumey/val2/test/video_185850,15,0.447720
/Data/florian.guillaumey/val2/test/video_185859,31,0.162122
/Data/florian.guillaumey/val2/test/video_185869,31,0.243416
/Data/florian.guillaumey/val2/test/video_185874,24,0.275342
/Data/florian.guillaumey/val2/test/video_185898,0,0.868512
/Data/florian.guillaumey/val2/test/video_185911,24,0.171532
/Data/florian.guillaumey/val2/test/video_185971,1,0.522343
/Data/florian.guillaumey/val2/test/video_186010,19,0.399389
/Data/florian.guillaumey/val2/test/video_186028,16,0.669330
/Data/florian.guillaumey/val2/test/video_186047,6,0.846955
/Data/florian.guillaumey/val2/test/video_186051,23,0.797692
/Data/florian.guillaumey/val2/test/video_186134,3,0.581670
/Data/florian.guillaumey/val2/test/video_186147,30,0.648830
/Data/florian.guillaumey/val2/test/video_186174,7,0.560718
/Data/florian.guillaumey/val2/test/video_186178,0,0.590130
/Data/florian.guillaumey/val2/test/video_186199,6,0.905200
/Data/florian.guillaumey/val2/test/video_186257,3,0.848601
/Data/florian.guillaumey/val2/test/video_186306,14,0.459572
/Data/florian.guillaumey/val2/test/video_186308,1,0.218787
/Data/florian.guillaumey/val2/test/video_186359,6,0.853156
/Data/florian.guillaumey/val2/test/video_186363,14,0.629207
/Data/florian.guillaumey/val2/test/video_186377,6,0.854120
/Data/florian.guillaumey/val2/test/video_186420,18,0.422105
/Data/florian.guillaumey/val2/test/video_186429,24,0.432640
/Data/florian.guillaumey/val2/test/video_18644,14,0.444011
/Data/florian.guillaumey/val2/test/video_186486,1,0.350312
/Data/florian.guillaumey/val2/test/video_186490,30,0.782941
/Data/florian.guillaumey/val2/test/video_186497,28,0.480841
/Data/florian.guillaumey/val2/test/video_186561,16,0.661323
/Data/florian.guillaumey/val2/test/video_186581,23,0.699015
/Data/florian.guillaumey/val2/test/video_186611,14,0.310025
/Data/florian.guillaumey/val2/test/video_186637,12,0.842682
/Data/florian.guillaumey/val2/test/video_186657,4,0.512331
/Data/florian.guillaumey/val2/test/video_186812,10,0.312495
/Data/florian.guillaumey/val2/test/video_186832,5,0.487338
/Data/florian.guillaumey/val2/test/video_186840,12,0.464070
/Data/florian.guillaumey/val2/test/video_186869,18,0.391409
/Data/florian.guillaumey/val2/test/video_186981,24,0.317763
/Data/florian.guillaumey/val2/test/video_186983,8,0.383341
/Data/florian.guillaumey/val2/test/video_186997,12,0.456981
/Data/florian.guillaumey/val2/test/video_187008,1,0.870169
/Data/florian.guillaumey/val2/test/video_187019,8,0.763201
/Data/florian.guillaumey/val2/test/video_18703,18,0.338640
/Data/florian.guillaumey/val2/test/video_187092,17,0.308747
/Data/florian.guillaumey/val2/test/video_187119,22,0.352472
/Data/florian.guillaumey/val2/test/video_187123,0,0.724865
/Data/florian.guillaumey/val2/test/video_187154,31,0.370087
/Data/florian.guillaumey/val2/test/video_187205,13,0.343928
/Data/florian.guillaumey/val2/test/video_187208,4,0.711598
/Data/florian.guillaumey/val2/test/video_187259,16,0.435896
/Data/florian.guillaumey/val2/test/video_187266,17,0.469850
/Data/florian.guillaumey/val2/test/video_187267,3,0.700545
/Data/florian.guillaumey/val2/test/video_187313,31,0.219027
/Data/florian.guillaumey/val2/test/video_187333,3,0.843860
/Data/florian.guillaumey/val2/test/video_187339,10,0.488640
/Data/florian.guillaumey/val2/test/video_187348,1,0.887858
/Data/florian.guillaumey/val2/test/video_187364,3,0.638470
/Data/florian.guillaumey/val2/test/video_187367,14,0.446475
/Data/florian.guillaumey/val2/test/video_187436,19,0.539321
/Data/florian.guillaumey/val2/test/video_187461,4,0.445860
/Data/florian.guillaumey/val2/test/video_187538,4,0.374543
/Data/florian.guillaumey/val2/test/video_187545,6,0.876474
/Data/florian.guillaumey/val2/test/video_187548,28,0.596766
/Data/florian.guillaumey/val2/test/video_187570,15,0.717768
/Data/florian.guillaumey/val2/test/video_18758,8,0.686857
/Data/florian.guillaumey/val2/test/video_18762,2,0.755582
/Data/florian.guillaumey/val2/test/video_18765,12,0.804876
/Data/florian.guillaumey/val2/test/video_187650,23,0.812800
/Data/florian.guillaumey/val2/test/video_187652,12,0.558551
/Data/florian.guillaumey/val2/test/video_187725,31,0.852974
/Data/florian.guillaumey/val2/test/video_187736,4,0.248395
/Data/florian.guillaumey/val2/test/video_187763,4,0.727389
/Data/florian.guillaumey/val2/test/video_187811,8,0.871101
/Data/florian.guillaumey/val2/test/video_187826,28,0.428949
/Data/florian.guillaumey/val2/test/video_187837,1,0.541203
/Data/florian.guillaumey/val2/test/video_187865,21,0.321838
/Data/florian.guillaumey/val2/test/video_187929,12,0.858046
/Data/florian.guillaumey/val2/test/video_187945,13,0.726284
/Data/florian.guillaumey/val2/test/video_187972,12,0.753154
/Data/florian.guillaumey/val2/test/video_188023,1,0.728876
/Data/florian.guillaumey/val2/test/video_188045,10,0.709784
/Data/florian.guillaumey/val2/test/video_188098,21,0.642933
/Data/florian.guillaumey/val2/test/video_188128,23,0.293011
/Data/florian.guillaumey/val2/test/video_188135,2,0.487173
/Data/florian.guillaumey/val2/test/video_188205,4,0.856842
/Data/florian.guillaumey/val2/test/video_188210,3,0.906531
/Data/florian.guillaumey/val2/test/video_18835,6,0.448167
/Data/florian.guillaumey/val2/test/video_188354,0,0.180461
/Data/florian.guillaumey/val2/test/video_188370,16,0.503016
/Data/florian.guillaumey/val2/test/video_188380,29,0.080518
/Data/florian.guillaumey/val2/test/video_188389,16,0.250730
/Data/florian.guillaumey/val2/test/video_188414,6,0.834407
/Data/florian.guillaumey/val2/test/video_188448,20,0.220902
/Data/florian.guillaumey/val2/test/video_188456,22,0.740447
/Data/florian.guillaumey/val2/test/video_188520,18,0.522089
/Data/florian.guillaumey/val2/test/video_188545,4,0.177687
/Data/florian.guillaumey/val2/test/video_188554,22,0.328028
/Data/florian.guillaumey/val2/test/video_188565,9,0.881949
/Data/florian.guillaumey/val2/test/video_18858,4,0.406811
/Data/florian.guillaumey/val2/test/video_188645,31,0.786740
/Data/florian.guillaumey/val2/test/video_188690,14,0.292759
/Data/florian.guillaumey/val2/test/video_188736,1,0.306031
/Data/florian.guillaumey/val2/test/video_188738,26,0.394273
/Data/florian.guillaumey/val2/test/video_188750,0,0.740570
/Data/florian.guillaumey/val2/test/video_188753,7,0.648883
/Data/florian.guillaumey/val2/test/video_188807,6,0.712318
/Data/florian.guillaumey/val2/test/video_188812,19,0.476463
/Data/florian.guillaumey/val2/test/video_188822,1,0.648346
/Data/florian.guillaumey/val2/test/video_18892,7,0.560154
/Data/florian.guillaumey/val2/test/video_189004,32,0.531599
/Data/florian.guillaumey/val2/test/video_189163,28,0.718263
/Data/florian.guillaumey/val2/test/video_189179,26,0.220085
/Data/florian.guillaumey/val2/test/video_189181,16,0.630016
/Data/florian.guillaumey/val2/test/video_189253,5,0.342980
/Data/florian.guillaumey/val2/test/video_189263,4,0.607384
/Data/florian.guillaumey/val2/test/video_189288,4,0.803474
/Data/florian.guillaumey/val2/test/video_189293,12,0.616695
/Data/florian.guillaumey/val2/test/video_189299,14,0.148544
/Data/florian.guillaumey/val2/test/video_189339,10,0.804245
/Data/florian.guillaumey/val2/test/video_189378,5,0.176682
/Data/florian.guillaumey/val2/test/video_189384,5,0.494627
/Data/florian.guillaumey/val2/test/video_189415,7,0.847509
/Data/florian.guillaumey/val2/test/video_189431,5,0.298072
/Data/florian.guillaumey/val2/test/video_189549,14,0.373978
/Data/florian.guillaumey/val2/test/video_189573,8,0.362104
/Data/florian.guillaumey/val2/test/video_189612,18,0.368452
/Data/florian.guillaumey/val2/test/video_189637,5,0.470250
/Data/florian.guillaumey/val2/test/video_189648,28,0.318820
/Data/florian.guillaumey/val2/test/video_189709,14,0.303180
/Data/florian.guillaumey/val2/test/video_189724,4,0.763659
/Data/florian.guillaumey/val2/test/video_189754,3,0.901918
/Data/florian.guillaumey/val2/test/video_18978,30,0.807993
/Data/florian.guillaumey/val2/test/video_18982,14,0.864260
/Data/florian.guillaumey/val2/test/video_189826,31,0.718354
/Data/florian.guillaumey/val2/test/video_18987,28,0.792528
/Data/florian.guillaumey/val2/test/video_1899,1,0.194797
/Data/florian.guillaumey/val2/test/video_189912,29,0.277714
/Data/florian.guillaumey/val2/test/video_189922,10,0.508391
/Data/florian.guillaumey/val2/test/video_189958,30,0.487932
/Data/florian.guillaumey/val2/test/video_19002,14,0.158067
/Data/florian.guillaumey/val2/test/video_190047,24,0.205742
/Data/florian.guillaumey/val2/test/video_19008,18,0.666888
/Data/florian.guillaumey/val2/test/video_1901,28,0.345800
/Data/florian.guillaumey/val2/test/video_190116,30,0.317062
/Data/florian.guillaumey/val2/test/video_190150,16,0.937908
/Data/florian.guillaumey/val2/test/video_190160,32,0.429956
/Data/florian.guillaumey/val2/test/video_190206,14,0.825178
/Data/florian.guillaumey/val2/test/video_190216,3,0.842597
/Data/florian.guillaumey/val2/test/video_190231,4,0.373634
/Data/florian.guillaumey/val2/test/video_190240,5,0.385108
/Data/florian.guillaumey/val2/test/video_190277,8,0.924715
/Data/florian.guillaumey/val2/test/video_19028,24,0.749279
/Data/florian.guillaumey/val2/test/video_190291,5,0.846384
/Data/florian.guillaumey/val2/test/video_190308,32,0.597811
/Data/florian.guillaumey/val2/test/video_190315,2,0.789384
/Data/florian.guillaumey/val2/test/video_190328,8,0.879078
/Data/florian.guillaumey/val2/test/video_190355,4,0.237506
/Data/florian.guillaumey/val2/test/video_19037,11,0.186397
/Data/florian.guillaumey/val2/test/video_190390,18,0.546878
/Data/florian.guillaumey/val2/test/video_1904,12,0.267752
/Data/florian.guillaumey/val2/test/video_190402,21,0.741117
/Data/florian.guillaumey/val2/test/video_190418,31,0.509158
/Data/florian.guillaumey/val2/test/video_190433,21,0.311026
/Data/florian.guillaumey/val2/test/video_190526,14,0.554788
/Data/florian.guillaumey/val2/test/video_190548,3,0.912835
/Data/florian.guillaumey/val2/test/video_190550,7,0.887347
/Data/florian.guillaumey/val2/test/video_190588,7,0.852475
/Data/florian.guillaumey/val2/test/video_190618,14,0.391687
/Data/florian.guillaumey/val2/test/video_190633,19,0.532908
/Data/florian.guillaumey/val2/test/video_190635,7,0.758144
/Data/florian.guillaumey/val2/test/video_190637,20,0.293904
/Data/florian.guillaumey/val2/test/video_190653,7,0.880286
/Data/florian.guillaumey/val2/test/video_190656,0,0.905885
/Data/florian.guillaumey/val2/test/video_190736,30,0.261390
/Data/florian.guillaumey/val2/test/video_190772,10,0.588167
/Data/florian.guillaumey/val2/test/video_190798,6,0.538812
/Data/florian.guillaumey/val2/test/video_190802,4,0.906761
/Data/florian.guillaumey/val2/test/video_190813,9,0.234176
/Data/florian.guillaumey/val2/test/video_190843,3,0.765902
/Data/florian.guillaumey/val2/test/video_190867,25,0.148392
/Data/florian.guillaumey/val2/test/video_190929,16,0.864895
/Data/florian.guillaumey/val2/test/video_190979,4,0.327336
/Data/florian.guillaumey/val2/test/video_19103,22,0.267213
/Data/florian.guillaumey/val2/test/video_191051,12,0.846875
/Data/florian.guillaumey/val2/test/video_191094,14,0.201996
/Data/florian.guillaumey/val2/test/video_191103,8,0.800071
/Data/florian.guillaumey/val2/test/video_191116,8,0.773903
/Data/florian.guillaumey/val2/test/video_191126,1,0.171975
/Data/florian.guillaumey/val2/test/video_191216,8,0.367628
/Data/florian.guillaumey/val2/test/video_191252,28,0.516098
/Data/florian.guillaumey/val2/test/video_191274,31,0.363491
/Data/florian.guillaumey/val2/test/video_19128,19,0.266452
/Data/florian.guillaumey/val2/test/video_191317,4,0.851746
/Data/florian.guillaumey/val2/test/video_191372,6,0.760474
/Data/florian.guillaumey/val2/test/video_191374,9,0.253744
/Data/florian.guillaumey/val2/test/video_191387,12,0.348975
/Data/florian.guillaumey/val2/test/video_1914,1,0.239326
/Data/florian.guillaumey/val2/test/video_191478,21,0.488560
/Data/florian.guillaumey/val2/test/video_191554,10,0.895432
/Data/florian.guillaumey/val2/test/video_191617,32,0.138343
/Data/florian.guillaumey/val2/test/video_191633,18,0.509015
/Data/florian.guillaumey/val2/test/video_191655,22,0.363045
/Data/florian.guillaumey/val2/test/video_191672,23,0.676890
/Data/florian.guillaumey/val2/test/video_191679,28,0.170787
/Data/florian.guillaumey/val2/test/video_191755,5,0.214730
/Data/florian.guillaumey/val2/test/video_191794,13,0.696431
/Data/florian.guillaumey/val2/test/video_191823,9,0.594895
/Data/florian.guillaumey/val2/test/video_191830,3,0.637946
/Data/florian.guillaumey/val2/test/video_19188,1,0.909503
/Data/florian.guillaumey/val2/test/video_191886,5,0.549107
/Data/florian.guillaumey/val2/test/video_191943,12,0.762440
/Data/florian.guillaumey/val2/test/video_191994,14,0.500392
/Data/florian.guillaumey/val2/test/video_192031,23,0.888514
/Data/florian.guillaumey/val2/test/video_192042,5,0.261469
/Data/florian.guillaumey/val2/test/video_192080,30,0.597410
/Data/florian.guillaumey/val2/test/video_192139,10,0.263336
/Data/florian.guillaumey/val2/test/video_192163,16,0.364848
/Data/florian.guillaumey/val2/test/video_192176,30,0.213868
/Data/florian.guillaumey/val2/test/video_19218,30,0.417303
/Data/florian.guillaumey/val2/test/video_192221,15,0.500375
/Data/florian.guillaumey/val2/test/video_192227,7,0.529643
/Data/florian.guillaumey/val2/test/video_19224,14,0.836206
/Data/florian.guillaumey/val2/test/video_192246,12,0.860768
/Data/florian.guillaumey/val2/test/video_192284,1,0.875008
/Data/florian.guillaumey/val2/test/video_192295,5,0.458191
/Data/florian.guillaumey/val2/test/video_192340,5,0.793276
/Data/florian.guillaumey/val2/test/video_192402,10,0.619816
/Data/florian.guillaumey/val2/test/video_192404,15,0.656017
/Data/florian.guillaumey/val2/test/video_192429,9,0.589830
/Data/florian.guillaumey/val2/test/video_192444,28,0.873503
/Data/florian.guillaumey/val2/test/video_192448,17,0.553272
/Data/florian.guillaumey/val2/test/video_192464,4,0.374041
/Data/florian.guillaumey/val2/test/video_192479,4,0.317176
/Data/florian.guillaumey/val2/test/video_192497,24,0.540177
/Data/florian.guillaumey/val2/test/video_192502,14,0.834104
/Data/florian.guillaumey/val2/test/video_192590,16,0.493548
/Data/florian.guillaumey/val2/test/video_192620,15,0.273905
/Data/florian.guillaumey/val2/test/video_192646,28,0.651904
/Data/florian.guillaumey/val2/test/video_192656,17,0.624783
/Data/florian.guillaumey/val2/test/video_192681,15,0.211144
/Data/florian.guillaumey/val2/test/video_192713,14,0.825105
/Data/florian.guillaumey/val2/test/video_192742,31,0.904628
/Data/florian.guillaumey/val2/test/video_192804,29,0.892489
/Data/florian.guillaumey/val2/test/video_192890,16,0.877765
/Data/florian.guillaumey/val2/test/video_192891,22,0.485161
/Data/florian.guillaumey/val2/test/video_192911,2,0.907816
/Data/florian.guillaumey/val2/test/video_19297,1,0.878512
/Data/florian.guillaumey/val2/test/video_193022,28,0.145772
/Data/florian.guillaumey/val2/test/video_193027,9,0.611774
/Data/florian.guillaumey/val2/test/video_193039,22,0.591938
/Data/florian.guillaumey/val2/test/video_193044,24,0.450253
/Data/florian.guillaumey/val2/test/video_193058,5,0.902039
/Data/florian.guillaumey/val2/test/video_193081,21,0.739579
/Data/florian.guillaumey/val2/test/video_193094,0,0.263465
/Data/florian.guillaumey/val2/test/video_193118,3,0.877085
/Data/florian.guillaumey/val2/test/video_193126,1,0.763506
/Data/florian.guillaumey/val2/test/video_19315,12,0.611427
/Data/florian.guillaumey/val2/test/video_193158,5,0.753244
/Data/florian.guillaumey/val2/test/video_193227,7,0.844017
/Data/florian.guillaumey/val2/test/video_193245,11,0.290899
/Data/florian.guillaumey/val2/test/video_193330,2,0.900884
/Data/florian.guillaumey/val2/test/video_193339,14,0.419575
/Data/florian.guillaumey/val2/test/video_193346,1,0.627659
/Data/florian.guillaumey/val2/test/video_193393,30,0.416872
/Data/florian.guillaumey/val2/test/video_193395,23,0.761140
/Data/florian.guillaumey/val2/test/video_193427,3,0.929212
/Data/florian.guillaumey/val2/test/video_193446,23,0.889481
/Data/florian.guillaumey/val2/test/video_193467,1,0.862650
/Data/florian.guillaumey/val2/test/video_193481,18,0.507657
/Data/florian.guillaumey/val2/test/video_193539,6,0.734106
/Data/florian.guillaumey/val2/test/video_193561,14,0.233589
/Data/florian.guillaumey/val2/test/video_193631,16,0.673745
/Data/florian.guillaumey/val2/test/video_19366,19,0.509027
/Data/florian.guillaumey/val2/test/video_193665,1,0.259490
/Data/florian.guillaumey/val2/test/video_193812,29,0.850154
/Data/florian.guillaumey/val2/test/video_193823,32,0.770358
/Data/florian.guillaumey/val2/test/video_193836,20,0.192081
/Data/florian.guillaumey/val2/test/video_193881,28,0.898420
/Data/florian.guillaumey/val2/test/video_193893,0,0.284168
